status_id,status_message,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angries,num_thankfuls,stress_score,topic
10513336322_10156099568231323,b'A rock and rolling life in pictures.',"b""Fats Domino: a rock'n'roll life in pictures""",link,https://www.theguardian.com/music/gallery/2017/oct/25/fats-domino-a-rocknroll-life-in-pictures?CMP=fb_gu,2017-10-25 16:00:00,290,6,64,235,19,0,0,36,0,0,-0.15454545454545454,music,
10513336322_10156098697496323,"b'On Thursday Donald Trump is expected to declare the opioid crisis to be a ""national emergency"".'","b""America's opioid crisis: how prescription drugs sparked a national trauma""",link,https://www.theguardian.com/us-news/2017/oct/25/americas-opioid-crisis-how-prescription-drugs-sparked-a-national-trauma?CMP=fb_gu,2017-10-25 15:40:00,237,75,85,168,1,15,4,39,10,0,-0.3188405797101449,us-news,
10513336322_10156098607666323,"b'Paul Keating has called Canberra ""a great mistake"". A city with an air of unreality. But Lonely Planet thinks it is ""criminally overlooked"" and one of the world\'s hottest destinations for 2018.'","b""Lonely Planet lists Canberra as one of the world's three hottest destinations""",link,https://www.theguardian.com/australia-news/2017/oct/25/lonely-planet-lists-canberra-as-one-of-the-worlds-three-hottest-destinations?CMP=fb_gu,2017-10-25 15:20:00,601,374,133,469,12,27,90,1,2,0,0.375,australia-news,
10513336322_10156099771731323,"b'""What she wanted to be clear about was that only 20% of people being paid via universal credit had been kicked out of their homes or been sent to food banks""'","b""'Let me be clear' is the new 'strong and stable' as the Maybot glitch returns | John Crace""",link,https://www.theguardian.com/politics/2017/oct/25/let-me-be-clear-new-strong-and-stable-maybot-glitch-returns-pmqs?CMP=fb_gu,2017-10-25 15:06:55,1642,183,426,861,11,28,291,44,407,0,-0.09539052496798976,politics,
10513336322_10156098814316323,"b""Like Weinstein, James Toback's behaviour has reportedly been an open secret in industry circles for years.""",b'James Toback: the film-maker accused of being a sexual predator',link,https://www.theguardian.com/film/2017/oct/24/james-toback-sexual-harassment-allegations-film-maker?CMP=fb_gu,2017-10-25 14:40:00,158,64,19,90,1,4,3,11,49,0,-0.4117647058823529,film,
10513336322_10156099433431323,"b'""But I\'ve never looked to captains of industry \xe2\x80\x93 let alone one as out of touch and regressive as fashion \xe2\x80\x93 to save us. Indeed, the gradual fall of Richardson\'s star is a testament to the power of the enlightened masses to impose change from the ground up.""'",b'I spoke out about Terry Richardson seven years ago. Why did Cond\xc3\xa9 Nast only ban him now? | Jamie Peck',link,https://www.theguardian.com/commentisfree/2017/oct/25/terry-richardson-vogue-conde-nast-international?CMP=fb_gu,2017-10-25 14:20:00,333,32,36,290,9,4,1,1,28,0,-0.22093023255813954,commentisfree,
10513336322_10156099235971323,"b'Out in his own uncategorisable stratosphere, the vocalist and pianist Fats Domino, who has died aged 89, sold astonishing quantities of records from the start of the 1950s until the early 60s.'",b'Fats Domino obituary: giant of American music',link,https://www.theguardian.com/music/2017/oct/25/fats-domino-obituary?CMP=fb_gu,2017-10-25 14:00:00,499,48,148,297,40,3,0,159,0,0,-0.29455445544554454,music,
10513336322_10156099217681323,b'There are SOME examples from history of things more brazenly self-defeating than Brexit.',"b""What's the stupidest thing a nation has ever done?""",link,https://www.theguardian.com/us-news/shortcuts/2017/oct/25/whats-the-stupidest-thing-a-nation-has-ever-done?CMP=fb_gu,2017-10-25 13:40:00,3811,520,778,2879,64,29,820,14,5,0,0.46405579399141633,us-news,
10513336322_10156099403866323,b'The defence secretary has urged MPs to stop criticising Saudi Arabia in the interests of securing a fighter jet deal.',b'Michael Fallon urges MPs to prioritise arms sales over human rights',link,https://www.theguardian.com/world/2017/oct/25/michael-fallon-urges-mps-prioritise-arms-sales-human-rights?CMP=fb_gu,2017-10-25 13:20:00,1991,313,613,352,4,183,86,76,1290,0,-0.38926174496644295,world,
10513336322_10156098720816323,"b'""The consequences of universal credit will be catastrophic, for those claiming the benefit of course, but also for the government that implements it.""'",b'Universal credit has poleaxed the jobless. Now for low-income workers | Pilgrim Tucker',link,https://www.theguardian.com/commentisfree/2017/oct/24/jobless-poleaxed-universal-credit-workers-low-income-financial-penalties?CMP=fb_gu,2017-10-25 13:00:00,336,46,171,162,0,2,0,37,135,0,-0.4942528735632184,commentisfree,
10513336322_10156098775146323,"b'""This is my nightmare, a haughty barista in my home that won\'t make me pumpkin-spiced anything, who my friends love coming round to see.""'",b'Kitchen gadgets review: Nespresso Vertuo coffee machine',link,https://www.theguardian.com/lifeandstyle/2017/oct/25/kitchen-gadgets-review-vertuo-coffee-machine-the-final-word-in-little-luxury,2017-10-25 12:40:01,173,66,17,134,4,2,32,0,1,0,0.44871794871794873,lifeandstyle,
10513336322_10156098833616323,"b'Rev Dr William Barber: ""I do not have any deep hatred for the president, because there is so much potential for good. I love him as a human being. But I can\'t like. You can\'t go boasting about taking people\'s healthcare. That\'s not Christian.""'","b'Inspired by Martin Luther King Jr, a new civil rights leader takes center stage'",link,https://www.theguardian.com/us-news/2017/oct/25/william-barber-martin-luther-king-jr-civil-rights-leader?CMP=fb_gu,2017-10-25 12:20:00,1457,18,220,1297,133,26,0,1,0,0,0.4125,us-news,
10513336322_10156098776291323,"b'""Jesus, even when you have cancer there\'s someone demanding that you smile.""'",b'Grin and bear it: mirror invented for cancer patients forces them to smile',link,https://www.theguardian.com/technology/2017/oct/25/smile-mirror-invented-cancer-patients?CMP=fb_gu,2017-10-25 12:00:01,512,89,95,186,3,22,4,47,250,0,-0.4447852760736196,technology,
10513336322_10156098811471323,"b'""The Facebook explore tab killed 66% of our traffic. Just destroyed it \xe2\x80\xa6 years of really hard work were just swept away. It has been catastrophic, and I am very, very worried.""'","b""'Downright Orwellian': journalists decry Facebook experiment's impact on democracy""",link,https://www.theguardian.com/technology/2017/oct/25/facebook-orwellian-journalists-democracy-guatemala-slovakia?CMP=fb_gu,2017-10-25 11:40:00,2115,106,1031,1027,6,307,10,83,682,0,-0.34420955882352944,technology,
10513336322_10156098717096323,"b'""By learning to swear, children learn to understand other people\'s feelings in a more nuanced way.""'","b""Philip Pullman's swearwords are a useful lesson for children""",link,https://www.theguardian.com/books/2017/oct/24/philip-pullman-swearwords-lesson-for-children-la-belle-sauvage?CMP=fb_gu,2017-10-25 11:20:00,1483,174,692,1282,100,17,79,1,4,0,0.43283582089552236,books,
10513336322_10156098954931323,b'Amazon wants you to trust its couriers to come inside your house.',"b""Amazon Key system will allow delivery drivers to unlock customers' doors""",link,https://www.theguardian.com/technology/2017/oct/25/amazon-key-system-will-allow-delivery-drivers-to-unlock-customers-doors?CMP=fb_gu,2017-10-25 11:00:01,1373,746,346,338,9,333,580,7,106,0,0.22995169082125605,technology,
10513336322_10156098781306323,"b'Untrained members of the public could be paid up to \xc2\xa31,000 a month for renting their spare rooms to patients recovering from surgery.'",b'NHS to pilot Airbnb-type scheme for patients recovering from surgery',link,https://www.theguardian.com/society/2017/oct/25/nhs-to-pilot-airbnb-type-scheme-for-patients-recovering-from-surgery?CMP=fb_gu,2017-10-25 10:40:01,1531,397,662,441,13,413,60,31,573,0,-0.24357798165137615,society,
10513336322_10156097838311323,"b""For seven years Xi Jingping toiled in a poor, remote village in China's Shaanxi province, unblocking sewage pipes, carrying heavy loads across the hills and sleeping in a flea-infested cave dwelling. He was lonely, bored, hungry, exhausted and anxious about his future. The experience shaped him for life, but not as one might expect.""","b""Xi Jinping: has China's strongman forgotten the perils of power?""",link,https://www.theguardian.com/world/2017/oct/25/xi-jinping-has-china-strongman-forgotten-the-perils-of-power?CMP=fb_gu,2017-10-25 10:20:00,176,27,64,160,4,7,2,2,1,0,0.09375,world,
10513336322_10156098836406323,b'RIP Fats Domino.',"b""Fats Domino, New Orleans rock 'n' roll pioneer, dies aged 89""",link,https://www.theguardian.com/music/2017/oct/25/fats-domino-new-orleans-rock-n-roll-pioneer-dies-aged-89?CMP=fb_gu,2017-10-25 09:58:30,3734,156,1079,1493,124,67,2,2043,5,0,-0.42882641677822403,music,
10513336322_10156098452196323,"b""No, violent men cannot announce they are women and automatically get moved to a women's prison, writes Stonewall's Ruth Hunt.""","b""Don't deny trans people their rights because of male violence | Ruth Hunt""",link,https://www.theguardian.com/commentisfree/2017/oct/24/trans-people-scapegoats-male-violence?CMP=fb_gu,2017-10-25 09:20:00,486,80,79,429,30,5,13,2,7,0,0.2982456140350877,commentisfree,
10513336322_10156098517301323,"b'""Without sex work and my boyfriend during those early days, there would have been no rent, no food, no unpaid internships and no career. And, like the overwhelming majority of poor people in Britain, no voice.""'",b'I sold sex to fund my unpaid internships. Poor kids are still battling the class gap | Paris Lees',link,https://www.theguardian.com/commentisfree/2017/oct/25/sold-sex-fund-unpaid-internships-poor-kids-battling-class-gap?CMP=fb_gu,2017-10-25 09:00:00,2719,183,535,1628,13,58,10,712,298,0,-0.4523373052245646,commentisfree,
10513336322_10156098485466323,"b'Can you be a ""cheat"" without being dishonest? The supreme court reckons you can.'",b'Poker player loses court battle over \xc2\xa37.7m winnings from London casino',link,https://www.theguardian.com/law/2017/oct/25/poker-player-phil-ivey-loses-court-battle-over-77m-winnings-from-london-casino?CMP=fb_gu,2017-10-25 08:40:01,142,36,37,97,0,18,4,3,20,0,-0.2111111111111111,law,
10513336322_10156098558881323,"b'""Society has always strongly condemned adultery by a woman and therefore sees the violence by a betrayed, humiliated man with some understanding.""'","b""Outrage as Portugal judges say woman's adultery mitigated her attackers' guilt""",link,https://www.theguardian.com/world/2017/oct/24/portugal-protest-judges-adultery-mitigated-woman-attack?CMP=fb_gu,2017-10-25 08:20:00,1840,156,511,348,6,150,3,78,1255,0,-0.4436997319034853,world,
10513336322_10156098538731323,b'George H W Bush has reportedly apologised after an actor accused him of sexual assault.',b'George HW Bush apologises after actor accuses him of sexual assault',link,https://www.theguardian.com/us-news/2017/oct/25/george-hw-bush-apologizes-after-actor-accuses-him-of-sexual-assault?CMP=fb_gu,2017-10-25 08:02:47,505,136,104,296,2,94,68,10,35,0,0.05980861244019139,us-news,
10513336322_10156098394151323,"b""Uncertainty about the UK's continued involvement in European programmes after 2019 is already causing problems, say EU universities.""","b'Brexit is hindering research collaboration, say EU universities'",link,https://www.theguardian.com/politics/2017/oct/25/brexit-is-hindering-research-collaboration-say-eu-universities?CMP=fb_gu,2017-10-25 07:20:01,355,41,128,184,1,2,5,93,70,0,-0.4590643274853801,politics,
10513336322_10156098285246323,"b'Five justices unanimously upheld the majority decision of the court of appeal, which dismissed his case on the basis that dishonesty was not a necessary element of ""cheating"".'",b'Poker player loses court battle over \xc2\xa37.7m winnings from London casino',link,https://www.theguardian.com/law/2017/oct/25/poker-player-phil-ivey-loses-court-battle-over-77m-winnings-from-london-casino?CMP=fb_gu,2017-10-25 07:00:00,294,126,72,201,3,20,23,10,37,0,-0.11290322580645161,law,
10513336322_10156097979806323,"b""Our resident cartoonist on Ronald Koeman's sacking from Everton, Neville Southall's socialist skeletons and Keys' and Gray's 'banter'.""","b'David Squires on \xe2\x80\xa6 Koeman, Southall and a wild week at Everton'",link,https://www.theguardian.com/football/ng-interactive/2017/oct/25/david-squires-on-koeman-southall-and-a-wild-week-at-everton?CMP=fb_gu,2017-10-25 06:40:00,126,13,21,112,2,0,12,0,0,0,0.5,football,
10513336322_10156097906786323,b'Sweet deal.',b'Poundland reaches deal with Toblerone makers over copycat bar',link,https://www.theguardian.com/business/2017/oct/24/poundland-reaches-deal-with-toblerone-makers-over-copycat-bar?CMP=fb_gu,2017-10-25 06:20:00,338,62,71,267,10,7,53,0,1,0,0.43661971830985913,business,
10513336322_10156097792256323,"b'\'""Whatever men comrades can accomplish, women comrades can too."" Unless, of course, you mean running the country.\''","b""In China women 'hold up half the sky' but can't touch the political glass ceiling""",link,https://www.theguardian.com/world/2017/oct/14/in-china-women-hold-up-half-the-sky-but-cant-touch-the-political-glass-ceiling?CMP=fb_gu,2017-10-25 06:00:00,183,48,34,119,0,2,8,29,25,0,-0.359375,world,
10513336322_10156098176466323,"b'New allegations have emerged, including remarks in a music review unearthed by the Guido Fawkes website, which contained the phrase ""sexy little slags"".'","b""Labour suspends Jared O'Mara over offensive online comments""",link,https://www.theguardian.com/politics/2017/oct/25/jared-o-mara-labour-suspends-jared-omara-over-offensive-online-comments?CMP=fb_gu,2017-10-25 05:44:53,344,167,29,268,6,7,24,4,35,0,-0.05921052631578947,politics,
10513336322_10156097738331323,"b""The courier had either refused to accept a tip, in line with local practice, or Einstein had no small change available. Either way, Einstein didn't want the messenger to leave empty-handed.""","b""'More valuable than a regular tip': Einstein's handwritten note to courier sells for $1.5m""",link,https://www.theguardian.com/science/2017/oct/25/einstein-note-about-happiness-of-a-modest-life-sells-for-15m?CMP=fb_gu,2017-10-25 05:40:00,224,10,32,196,11,15,2,0,0,0,0.23214285714285715,science,
10513336322_10156097600326323,"b'""This decision is a warning to soundalike music producers and their clients everywhere""'","b'Eminem wins $600,000 after New Zealand political party breached his copyright'",link,https://www.theguardian.com/music/2017/oct/25/eminem-wins-600000-after-new-zealand-political-party-breached-his-copyright?CMP=fb_gu,2017-10-25 05:00:00,696,32,45,608,26,7,51,1,3,0,0.4147727272727273,music,
10513336322_10156097591721323,"b'""Crucially, the all-male group contained no potential successor, since none of its five new members \xe2\x80\x93 all aged between 60 and 67 \xe2\x80\x93 is young enough to take the reins from Xi after the end of his second term, in 2022""'",b'Xi Jinping signals intent to remain in power by revealing politburo with no successor',link,https://www.theguardian.com/world/2017/oct/25/xi-jinping-signals-intent-power-successor-politburo-china?CMP=fb_gu,2017-10-25 04:40:00,145,32,44,119,0,13,8,2,3,0,0.057692307692307696,world,
10513336322_10156097595591323,"b'""Funded largely by donations from neighbours, the pensioner will take on one of the world\'s largest property developers and a London borough ... Anyone who cares about the future of social housing, or what happens to London, or to local democracy, should root for Peters \xe2\x80\x93 not least for his bravery in placing himself squarely before a juggernaut.""'",b'A Labour council attacking its own people? This is regeneration gone bad | Aditya Chakrabortty',link,https://www.theguardian.com/commentisfree/2017/oct/25/labour-council-regeneration-housing-crisis-high-court-judge?CMP=fb_gu,2017-10-25 04:20:02,410,23,146,268,4,26,2,10,100,0,-0.36619718309859156,commentisfree,
10513336322_10156097770121323,b'What sex is supposed to be generates a butt-clenching amount of anxiety for too many of us.',"b""Why don't I enjoy sex? You asked Google \xe2\x80\x93 here's the answer | Nichi Hodgson""",link,https://www.theguardian.com/commentisfree/2017/oct/25/why-dont-i-enjoy-sex-google-autocomplete-questions?CMP=fb_gu,2017-10-25 04:00:00,252,47,26,227,8,3,10,4,0,0,0.28,commentisfree,
10513336322_10156097601936323,"b'""No brain can withstand a constant bombardment of microscopic clots in the long run. Patients probably want to hang on to as many of their little grey cells for as long as they can.""'","b""Blood-thinning drugs 'can reduce risk of dementia by up to 48%'""",link,https://www.theguardian.com/science/2017/oct/25/blood-thinning-pills-irregular-heartbeat-patients-dementia-stroke?CMP=fb_gu,2017-10-25 03:40:01,1642,122,564,1371,40,229,0,1,1,0,0.07011070110701106,science,
10513336322_10156095126056323,"b'""After 15 months of human poker, the uncertainty facing 4 million European and UK citizens has become intolerable""'","b""'You're Polish \xe2\x80\x93 you won't be able to find work': the employers exploiting confusion over Brexit""",link,https://www.theguardian.com/law/2017/oct/24/youre-polish-you-wont-be-able-to-find-work-the-employers-exploiting-confusion-over-brexit?CMP=fb_gu,2017-10-25 03:20:02,814,85,194,333,2,11,5,153,310,0,-0.47401247401247404,law,
10513336322_10156093972826323,"b'""Philip Hammond asked the cabinet for some \'big new ideas\' for his budget. Please, no more.""'",b'Ten scandals since 2010 that show Britain is ruled by the loony right | Polly Toynbee',link,https://www.theguardian.com/commentisfree/2017/oct/24/ten-scandals-since-2010-britain-loony-right-tory-party?CMP=fb_gu,2017-10-25 03:00:00,153,15,69,119,0,1,5,6,22,0,-0.3382352941176471,commentisfree,
10513336322_10156096367266323,"b'""The intermingling of state and corporate power allows corporations to harness the resources and protection of the state, and the state to hide behind its corporate partners""'",b'Look to Sheffield: this is how state and corporate power subverts democracy | George Monbiot',link,https://www.theguardian.com/commentisfree/2017/oct/24/sheffield-state-corporate-power-subvert-democracy-pfi?CMP=fb_gu,2017-10-25 02:40:00,472,37,330,289,3,19,0,26,135,0,-0.43169398907103823,commentisfree,
10513336322_10156097598121323,"b'All the news you need, right now.'",b'Wednesday briefing: Dumb and dumber \xe2\x80\x93 Bloomberg on Brexit and Trump',link,https://www.theguardian.com/world/2017/oct/25/wednesday-briefing-brexit-why-asks-michael-bloomberg?CMP=fb_gu,2017-10-25 02:20:01,133,31,11,118,0,0,10,5,0,0,0.16666666666666666,world,
10513336322_10156097589121323,"b'Pep Guardiola: ""It is not acceptable, the ball was unacceptable for a high-level competition""'","b""Pep Guardiola blames Carabao Cup ball for City's struggle against Wolves""",link,https://www.theguardian.com/football/2017/oct/24/pep-guardiola-manchester-city-wolves-ball-blames?CMP=fb_gu,2017-10-25 02:10:00,240,106,21,137,0,1,102,0,0,0,0.49514563106796117,football,
10513336322_10156093943991323,"b'""The real changes will come when you talk to others, but I know it\'s not always easy to do.""'","b""'Don't be ashamed' \xe2\x80\x93 readers' tips for improving mental health at work""",link,https://www.theguardian.com/careers/2017/oct/24/dont-be-ashamed-readers-tips-for-improving-mental-health-at-work?CMP=fb_gu,2017-10-25 02:00:00,245,9,90,229,16,0,0,0,0,0,0.5,careers,
10513336322_10156095240401323,"b'""When my generation goes, there will be very few people who have any experience""'","b'Women fought for abortion rights. Fifty years on, the service is in crisis | Tim Friend'",link,https://www.theguardian.com/world/2017/oct/24/women-abortion-rights-service-crisis-nhs-no-specialist-doctors?CMP=fb_gu,2017-10-25 01:40:00,411,40,69,272,7,4,0,85,43,0,-0.4352517985611511,world,
10513336322_10156094484131323,"b'""While the value of the pound hasn\'t been great news for British travellers, it has been a great boost for people looking to visit the UK.""'","b""Weak pound makes UK a 'value destination' for foreign tourists says Lonely Planet""",link,https://www.theguardian.com/travel/2017/oct/24/weak-pound-uk-value-destination-foreign-tourists-lonely-planet-best-in-travel-list-2018?CMP=fb_gu,2017-10-25 01:20:02,471,114,90,366,9,2,85,8,1,0,0.40476190476190477,travel,
10513336322_10156094343341323,"b'""In today\'s school system competition is all, improvement must be rapid or it\'s seen as failure, and the headteacher must use whatever method is required for the sake of the academy chain. Otherwise you disappear.""'","b""'Sacked from the school I loved': a headteacher's story""",link,https://www.theguardian.com/education/2017/oct/24/sacked-school-headteacher-alevel-results?CMP=fb_gu,2017-10-25 01:00:01,705,79,306,206,3,13,1,209,273,0,-0.4789579158316633,education,
10513336322_10156096443226323,"b'""Your mum was my patient. I was her oncologist.""'","b""I couldn't save your mum as her doctor. Here's what I want you to know | Ranjana Srivastava""",link,https://www.theguardian.com/commentisfree/2017/oct/25/i-couldnt-save-your-mum-as-her-doctor-heres-what-i-want-you-to-know?CMP=fb_gu,2017-10-25 00:40:00,1102,47,155,658,272,2,1,169,0,0,0.11711711711711711,commentisfree,
10513336322_10156090283731323,"b'""There are days when nothing\'s going quite right and so I won\'t make anything at all.""'",b'The ancient craft of silversmithing - in pictures',link,https://www.theguardian.com/artanddesign/gallery/2017/oct/20/the-ancient-craft-of-silversmithing-in-pictures?CMP=fb_gu,2017-10-25 00:00:00,217,34,96,198,18,1,0,0,0,0,0.47368421052631576,artanddesign,
10513336322_10156094338906323,b'Putting on the brakes.',"b'Singapore: no more cars allowed on the road, government says'",link,https://www.theguardian.com/world/2017/oct/24/singapore-no-more-cars-allowed-on-the-road-government-says?CMP=fb_gu,2017-10-24 22:00:02,2827,140,580,2368,163,260,24,3,9,0,0.1906318082788671,world,
10513336322_10156094348016323,"b'""We tried to design this mosque with modesty, simplicity and good faith, and not a mosque which would get its pride from its structural height.""'",b'A modern mosque without minarets stirs controversy in Tehran',link,https://www.theguardian.com/world/2017/oct/23/a-modern-mosque-without-minarets-stirs-controversy-in-tehran?CMP=fb_gu,2017-10-24 20:00:00,802,50,152,720,26,46,6,1,3,0,0.17073170731707318,world,
10513336322_10156096436416323,"b'The manufacturers of a new brand of luxury black toilet paper in Brazil have been accused of racism for using the slogan ""Black is Beautiful"" as part of an advertising campaign starring a famous white actress.'","b""'Black is beautiful' advert for toilet paper sparks outrage in Brazil""",link,https://www.theguardian.com/world/2017/oct/24/brazil-toilet-paper-black-is-beautiful-advert-outrage?CMP=fb_gu,2017-10-24 18:51:08,267,110,80,144,4,27,61,10,21,0,0.13821138211382114,world,
10513336322_10156096386376323,"b'""I wish with all my heart to be able to live long enough to see it die. It\'s hard to think of that, but we all have dreams.""'","b""In the shadow of Trump's walls, locals remain unimpressed""",link,https://www.theguardian.com/us-news/2017/oct/24/in-the-shadow-of-trumps-walls-locals-remain-unimpressed-us-mexico-border?CMP=fb_gu,2017-10-24 18:30:18,369,138,64,209,5,5,15,56,79,0,-0.359375,us-news,
10513336322_10156096260746323,b'A woman who previously worked as a production assistant for a TV show made by the Weinstein Company has become the latest to accuse Harvey Weinstein of sexual assault.',b'Former production assistant becomes latest Harvey Weinstein accuser',link,https://www.theguardian.com/film/2017/oct/24/harvey-weinstein-allegations-mimi-haleyi?CMP=fb_gu,2017-10-24 17:49:05,241,29,29,136,2,6,0,52,45,0,-0.4523809523809524,film,
10513336322_10156095997241323,"b""As close associates of Donald Trump are questioned as part of congressional investigations into Russia's election interference, House Republicans announced two inquiries looking back at the Obama administration, including the renewed examination of Hillary Clinton's emails.""","b""Republican-led House committees to investigate Clinton's emails again""",link,https://www.theguardian.com/us-news/2017/oct/24/hillary-clinton-email-investigation-congress-trump?CMP=fb_gu,2017-10-24 17:15:00,880,338,150,172,11,37,294,25,341,0,-0.04307909604519774,us-news,
10513336322_10156095402006323,"b'""The largest rebellion of the time may have been doomed, but over the next 100 years more men sought their own version of liberty""'","b""A sign on scrubland marks one of America's largest slave uprisings. Is this how to remember black heroes?""",link,https://www.theguardian.com/us-news/2017/oct/24/stono-rebellion-slave-uprising-commemoration-monuments-confederate?CMP=fb_gu,2017-10-24 17:00:00,360,31,107,252,2,14,1,85,6,0,-0.4074074074074074,us-news,
10513336322_10156095899316323,b'Russia has vetoed a US-drafted resolution that would have extended by a year an investigation of who is behind chemical weapons attacks in Syria.',b'Russia uses veto to end UN investigation of Syria chemical attacks',link,https://www.theguardian.com/world/2017/oct/24/russia-uses-veto-end-un-investigation-chemical-attacks?CMP=fb_gu,2017-10-24 16:44:46,553,98,91,147,5,32,14,31,324,0,-0.41379310344827586,world,
10513336322_10156095791271323,"b'Saudi Arabia\'s crown prince, Mohammed bin Salman, has vowed to return the country to ""moderate Islam"" and asked for global support to transform the hardline kingdom into an open society that empowers citizens and lures investors.'","b'I will return Saudi Arabia to moderate Islam, says crown prince'",link,https://www.theguardian.com/world/2017/oct/24/i-will-return-saudi-arabia-moderate-islam-crown-prince?CMP=fb_gu,2017-10-24 16:20:00,11175,795,2040,9697,543,294,609,8,24,0,0.37889039242219213,world,
10513336322_10156095601631323,"b""Another key Republican critic of Donald Trump announced he was leaving the Senate on Tuesday, stating there was no room for him in the party under the current president's stewardship.""",b'Jeff Flake becomes latest Republican critic of Trump to quit Senate',link,https://www.theguardian.com/us-news/2017/oct/24/jeff-flake-retire-republican-senate-trump?CMP=fb_gu,2017-10-24 16:00:00,614,74,45,531,23,17,9,32,2,0,-0.012048192771084338,us-news,
10513336322_10156095647616323,"b'""Point anyone raising fears of loony-left policies to the unravelling privatisations of the Thatcher era""'",b'Ten scandals since 2010 that show Britain is ruled by the loony right | Polly Toynbee',link,https://www.theguardian.com/commentisfree/2017/oct/24/ten-scandals-since-2010-britain-loony-right-tory-party?CMP=fb_gu,2017-10-24 15:45:00,978,38,410,811,19,9,9,19,111,0,-0.30538922155688625,commentisfree,
10513336322_10156095606281323,b'Nobody elected Google to run our cities.',"b""Google wants to run cities without being elected. Don't let it | Jathan Sadowski""",link,https://www.theguardian.com/commentisfree/2017/oct/24/google-alphabet-sidewalk-labs-toronto?CMP=fb_gu,2017-10-24 15:30:00,1110,94,349,842,8,83,29,11,137,0,-0.20708955223880596,commentisfree,
10513336322_10156095409921323,"b""The Guardian's pictures editors make their selection of the best images from today.""",b'Best photos of the day: Catalan human towers and painted horses',link,https://www.theguardian.com/news/gallery/2017/oct/24/best-photos-of-the-day-catalan-human-towers-and-painted-horses?CMP=fb_gu,2017-10-24 15:15:00,153,11,23,133,11,9,0,0,0,0,0.275,news,
10513336322_10156095316696323,"b'""Richardson has been called out by models accusing him of suspect behaviour. It seems they have finally been listened to""'",b'Why has it taken so long for magazines to distance themselves from Terry Richardson?',link,https://www.theguardian.com/fashion/shortcuts/2017/oct/24/terry-richardson-sexual-harrassment-vogue-conde-nast?CMP=fb_gu,2017-10-24 15:00:00,832,82,78,714,17,3,2,5,91,0,-0.326271186440678,fashion,
10513336322_10156095385681323,b'The American woman kidnapped in Afghanistan alongside her Canadian husband and held hostage for five years has disputed the official account of their rescue and explained why she and her husband decided to have more children while in captivity.',"b""US woman held by Taliban-linked group describes 'captivity with no end in sight'""",link,https://www.theguardian.com/world/2017/oct/24/us-hostage-caitlan-coleman-pakistan-rescue?CMP=fb_gu,2017-10-24 15:00:00,424,148,48,290,5,44,8,22,55,0,-0.23880597014925373,world,
10513336322_10156095382061323,"b'A Conservative whip accused of ""McCarthyite"" behaviour after writing to university vice-chancellors to demand a list of tutors lecturing on Brexit was not acting on behalf of the government, No 10 has said.'","b""No 10 disowns Tory whip accused of 'McCarthyite' behaviour""",link,https://www.theguardian.com/education/2017/oct/24/no-10-disowns-tory-whip-accused-of-mccarthyite-behaviour-universities-brexit?CMP=fb_gu,2017-10-24 14:40:00,367,90,80,194,4,18,65,2,84,0,-0.049132947976878616,education,
10513336322_10156093790761323,b'More niche than Netflix.',b'Nine specialist streaming services you should try',link,https://www.theguardian.com/tv-and-radio/shortcuts/2017/oct/23/more-niche-than-netflix-nine-specialist-streaming-services-you-should-try?CMP=fb_gu,2017-10-24 14:30:00,229,30,51,223,6,0,0,0,0,0,0.5,tv-and-radio,
10513336322_10156095276461323,"b'Michael Bloomberg, the billionaire media mogul and former mayor of New York, has said Brexit is the ""single stupidest thing any country has ever done""\xe2\x80\x93 apart from the election of Donald Trump as US president.'",b'Michael Bloomberg: Brexit is stupidest thing any country has done (besides Trump)',link,https://www.theguardian.com/politics/2017/oct/24/michael-bloomberg-brexit-is-stupidest-thing-any-country-has-done-besides-trump?CMP=fb_gu,2017-10-24 14:15:00,20940,648,5385,17025,845,87,2820,127,36,0,0.4472541507024266,politics,
10513336322_10156095215181323,b'We all know what the professionals say \xe2\x80\x93 but how often do you actually do it?',b'How often do you brush your teeth?',link,https://www.theguardian.com/lifeandstyle/shortcuts/2017/oct/24/tooth-brushing-once-twice-daily-vox-pop?CMP=fb_gu,2017-10-24 14:00:00,384,126,64,341,3,22,17,1,0,0,0.22093023255813954,lifeandstyle,
10513336322_10156094412326323,"b'Facebook has apologised after an error in its machine-translation service saw Israeli police arrest a Palestinian man for posting ""good morning"" on his social media profile.'","b""Facebook translates 'good morning' into 'attack them', leading to arrest""",link,https://www.theguardian.com/technology/2017/oct/24/facebook-palestine-israel-translates-good-morning-attack-them-arrest?CMP=fb_gu,2017-10-24 13:40:01,1483,143,463,402,2,341,98,48,592,0,-0.24976873265494912,technology,
10513336322_10156094418461323,"b'""If a woman is sexually active, it is not normal for her to have pain during intercourse. If a woman is pregnant, it does not mean that her back pain is normal. If a woman has given birth, it is not normal for her to have bladder leakage or pelvic organ prolapse. It\'s high time we change the language dominating in women\'s health.""'",b'Stop telling women their suffering is normal. Pain should be treated | Heba Shaheed',link,https://www.theguardian.com/commentisfree/2017/oct/24/stop-telling-women-their-suffering-is-normal-pain-should-be-treated?CMP=fb_gu,2017-10-24 13:30:00,12004,232,2653,10872,916,26,1,48,141,0,0.3215547703180212,commentisfree,
